your_color,opening_name,eco,draw,loss,win,total,win_rate
White,Queens Gambit Declined Exchange Variation,D35,0,1,2,3,0.6666666666666666
White,Queens Gambit Declined Exchange Variation 4,D35,0,21,13,34,0.38235294117647056
White,Queens Gambit Declined Harrwitz Attack,D35,0,3,3,6,0.5
White,Queens Gambit Declined Harrwitz Orthodox Defense 7.Bd3,D37,0,1,0,1,0.0
White,Queens Gambit Declined Harrwitz Orthodox Defense 7.Bd3 Nbd7,D37,0,2,0,2,0.0
White,Queens Gambit Declined Harrwitz Two Knights Defense,D37,0,0,1,1,1.0
White,Queens Gambit Declined Lasker Defense,D57,0,1,0,1,0.0
White,Queens Gambit Declined Marshall Defense 3.Nc3,D06,1,3,7,11,0.6363636363636364
White,Queens Gambit Declined Marshall Defense 3.cxd5 Nxd5,D06,0,1,0,1,0.0
White,Queens Gambit Declined Marshall Defense 3.cxd5 Qxd5 4.Nc3,D06,0,1,0,1,0.0
White,Queens Gambit Declined Modern Knight Defense,D51,0,1,0,1,0.0
White,Queens Gambit Declined Modern Knight Defense,D52,0,0,3,3,1.0
White,Queens Gambit Declined Modern Knight Defense 5.Nf3,D51,0,1,0,1,0.0
White,Queens Gambit Declined Modern Knight Defense 5.Nf3 c6,D52,0,1,0,1,0.0
White,Queens Gambit Declined Modern Knight Defense 5.Nf3 c6 6.cxd5,D52,0,1,0,1,0.0
White,Queens Gambit Declined Modern Knight Defense Manhattan Variation 6.Nf3,D51,0,0,1,1,1.0
White,Queens Gambit Declined Modern Variation,D50,0,0,1,1,1.0
White,Queens Gambit Declined Modern Variation,D53,1,2,6,9,0.6666666666666666
White,Queens Gambit Declined Modern Variation,D55,0,5,4,9,0.4444444444444444
White,Queens Gambit Declined Modern Variation 4,D50,0,4,5,9,0.5555555555555556
White,Queens Gambit Declined Modern Variation 4,D53,0,8,16,24,0.6666666666666666
White,Queens Gambit Declined Neo Orthodox Variation 7.Bh4,D55,0,0,1,1,1.0
White,Queens Gambit Declined Orthodox Botvinnik Variation 7,D60,0,0,1,1,1.0
White,Queens Gambit Declined Orthodox Defense,D60,0,1,0,1,0.0
White,Queens Gambit Declined Orthodox Defense 7.cxd5 exd5 8.Bd3,D60,0,1,0,1,0.0
White,Queens Gambit Declined Orthodox Defense 7.cxd5 exd5 8.Bd3 c6,D60,0,0,1,1,1.0
White,Queens Gambit Declined Orthodox Henneberger Karlsbad Variation 8,D63,0,1,0,1,0.0
White,Queens Gambit Declined Pseudo Tarrasch Defense,D30,1,8,15,24,0.625
White,Queens Gambit Declined Pseudo Tarrasch Defense 4.cxd5,D30,0,2,1,3,0.3333333333333333
White,Queens Gambit Declined Pseudo Tarrasch Defense 4.cxd5 exd5,D30,0,0,1,1,1.0
White,Queens Gambit Declined Pseudo Tarrasch Defense 4.cxd5 exd5 5.g3 Nc6 6.Bg2,D30,0,1,0,1,0.0
White,Queens Gambit Declined Pseudo Tarrasch Defense 4.g3,D30,0,1,1,2,0.5
White,Queens Gambit Declined Pseudo Tarrasch Defense 4.g3 Nf6 5.cxd5 Nxd5 6.Bg2,D30,0,0,1,1,1.0
White,Queens Gambit Declined Pseudo Tarrasch Defense 4.g3 Nf6 5.cxd5 exd5 6.Bg2,D30,0,1,0,1,0.0
White,Queens Gambit Declined Queens Knight Variation,D31,1,8,3,12,0.25
White,Queens Gambit Declined Queens Knight Variation 3,D31,0,13,34,47,0.723404255319149
White,Queens Gambit Declined Queens Knight Variation 3,D35,0,1,0,1,0.0
White,Queens Gambit Declined Ragozin Defense,D38,0,3,2,5,0.4
White,Queens Gambit Declined Ragozin Defense 5.Bg5,D38,0,2,4,6,0.6666666666666666
White,Queens Gambit Declined Ragozin Defense 5.Bg5 Nbd7 6.cxd5 exd5 7.e3,D38,0,0,1,1,1.0
White,Queens Gambit Declined Ragozin Defense 5.Bg5 O O,D38,0,1,0,1,0.0
White,Queens Gambit Declined Ragozin Defense 5.Bg5 h6 6.Bh4,D38,1,0,2,3,0.6666666666666666
White,Queens Gambit Declined Ragozin Defense 5.a3 Bxc3 6.bxc3,D38,0,0,1,1,1.0
White,Queens Gambit Declined Ragozin Defense 5.cxd5,D38,0,1,2,3,0.6666666666666666
White,Queens Gambit Declined Ragozin Defense 5.cxd5 exd5,D38,0,1,0,1,0.0
White,Queens Gambit Declined Ragozin Defense 5.cxd5 exd5 6.Bg5,D38,0,2,1,3,0.3333333333333333
White,Queens Gambit Declined Ragozin Defense 5.cxd5 exd5 6.Bg5 O O,D38,0,0,1,1,1.0
White,Queens Gambit Declined Ragozin Defense 5.cxd5 exd5 6.Bg5 O O 7.e3,D38,0,2,1,3,0.3333333333333333
White,Queens Gambit Declined Ragozin Defense 5.cxd5 exd5 6.Bg5 h6 7.Bh4,D38,0,0,1,1,1.0
White,Queens Gambit Declined Ragozin Defense 5.g3 dxc4 6.Bg2,D38,0,1,2,3,0.6666666666666666
White,Queens Gambit Declined Ragozin Vienna Variation,D39,0,0,1,1,1.0
White,Queens Gambit Declined Semi Slav Defense Accelerated Move Order,D31,0,7,5,12,0.4166666666666667
White,Queens Gambit Declined Semi Slav Defense Accelerated Move Order 4.Nf3,D31,0,5,2,7,0.2857142857142857
White,Queens Gambit Declined Semi Slav Defense Accelerated Move Order 4.Nf3 Nd7,D31,0,1,0,1,0.0
White,Queens Gambit Declined Semi Slav Defense Accelerated Move Order 4.cxd5,D31,0,1,3,4,0.75
White,Queens Gambit Declined Semi Slav Defense Accelerated Move Order 4.cxd5 exd5 5.Nf3,D31,0,1,0,1,0.0
White,Queens Gambit Declined Semi Slav Defense Accelerated Move Order 4.cxd5 exd5 5.Nf3 Bd6,D31,0,1,0,1,0.0
White,Queens Gambit Declined Semi Slav Defense Accelerated Move Order 4.cxd5 exd5 5.Nf3 Bd6 6.Bg5,D31,0,0,1,1,1.0
White,Queens Gambit Declined Semi Slav Defense Accelerated Move Order 4.cxd5 exd5 5.Nf3 Bf5,D31,0,0,1,1,1.0
White,Queens Gambit Declined Semi Tarrasch Defense 5.cxd5,D50,0,0,1,1,1.0
White,Queens Gambit Declined Semi Tarrasch Main Line,D41,0,3,2,5,0.4
White,Queens Gambit Declined Semi Tarrasch Main Line 5,D40,0,2,0,2,0.0
White,Queens Gambit Declined Semi Tarrasch Main Line 5,D41,0,0,1,1,1.0
White,Queens Gambit Declined Semi Tarrasch Main Line Pillsbury Variation,D42,0,1,0,1,0.0
White,Queens Gambit Declined Semi Tarrasch Pillsbury Primitive Pillsbury Variation,D50,0,0,1,1,1.0
White,Queens Gambit Declined Semi Tarrasch Pillsbury Variation,D40,1,5,3,9,0.3333333333333333
White,Queens Gambit Declined Semi Tarrasch Pillsbury Variation 5,D50,0,3,2,5,0.4
White,Queens Gambit Declined Tartakower Exchange Variation 9.Bd3 Bb7 10.O O Nbd7 11.Rc1,D58,0,0,1,1,1.0
White,Queens Gambit Declined Three Knights Barmen Variation 5.Bf4 c6 6.e3,D37,1,0,0,1,0.0
White,Queens Gambit Declined Three Knights Barmen Variation 5.Bf4 c6 6.e3 Be7 7.Bd3,D37,0,1,0,1,0.0
White,Queens Gambit Declined Three Knights Harrwitz Attack 5,D37,0,2,0,2,0.0
White,Queens Gambit Declined Three Knights Semi Tarrasch Defense,D40,0,2,0,2,0.0
White,Queens Gambit Declined Three Knights Variation,D37,0,1,0,1,0.0
White,Queens Gambit Declined Three Knights Variation 4,D37,0,2,3,5,0.6
White,Queens Gambit Declined Three Knights Vienna Variation,D44,1,1,2,4,0.5
White,Queens Gambit Declined Three Knights Vienna Variation 5.Bg5,D44,0,3,5,8,0.625
White,Queens Gambit Declined Three Knights Vienna Variation 5.e4,D44,0,1,0,1,0.0
White,Queens Gambit Declined Three Knights Vienna Variation 5.e4 Bb4,D44,0,1,0,1,0.0
White,Queens Gambit Declined Three Knights Vienna Variation 5.e4 Bb4 6.Bg5,D44,0,1,0,1,0.0
White,Queens Gambit Declined Three Knights Vienna Variation 5.e4 Bb4 6.Bxc4,D44,0,1,0,1,0.0
White,Queens Gambit Declined Traditional Capablanca Duras Variation,D30,0,0,1,1,1.0
White,Queens Gambit Declined Traditional Capablanca Duras Variation 5.Bxf6 Qxf6,D30,0,0,1,1,1.0
White,Queens Gambit Declined Traditional Variation,D30,0,0,1,1,1.0
White,Queens Gambit Declined Traditional Variation 4,D30,0,2,2,4,0.5
White,Queens Indian Defense Fianchetto Anti Queens Indian System,E17,0,0,1,1,1.0
White,Queens Indian Defense Fianchetto Anti Queens Indian System 6,E17,0,0,1,1,1.0
White,Queens Indian Defense Fianchetto Classical Nimzowitsch Line,E18,0,2,1,3,0.3333333333333333
White,Queens Indian Defense Fianchetto Classical Nimzowitsch Line 8.cxd5 Nxd5,E18,0,1,1,2,0.5
White,Queens Indian Defense Fianchetto Classical Nimzowitsch Line 8.cxd5 exd5,E18,0,1,1,2,0.5
White,Queens Indian Defense Fianchetto Classical Traditional Variation,E18,0,2,0,2,0.0
White,Queens Indian Defense Fianchetto Classical Traditional Variation 7,E18,0,2,1,3,0.3333333333333333
White,Queens Indian Defense Fianchetto Classical Variation,E17,0,2,1,3,0.3333333333333333
White,Queens Indian Defense Fianchetto Classical Variation 6,E17,1,3,3,7,0.42857142857142855
White,Queens Indian Defense Fianchetto Samisch Variation,E15,0,1,0,1,0.0
White,Queens Indian Defense Fianchetto Traditional Line 5.Bg2 d5 6.O O,E15,0,5,4,9,0.4444444444444444
White,Queens Indian Defense Fianchetto Variation 4,E15,0,3,0,3,0.0
White,Queens Indian Defense Kasparov Variation,E13,0,0,1,1,1.0
White,Queens Indian Defense Kasparov Variation 4,E12,0,2,2,4,0.5
White,Queens Pawn Opening,A40,0,3,1,4,0.25
White,Queens Pawn Opening,A41,0,19,16,35,0.45714285714285713
White,Queens Pawn Opening 1,A40,0,7,6,13,0.46153846153846156
White,Queens Pawn Opening 1,A41,0,1,1,2,0.5
White,Queens Pawn Opening 1,D00,0,1,0,1,0.0
White,Queens Pawn Opening Accelerated London System,D00,0,1,0,1,0.0
White,Queens Pawn Opening Anglo Slav Opening 3.Nc3,A41,0,5,1,6,0.16666666666666666
White,Queens Pawn Opening Anti Torre Attack,D02,0,9,6,15,0.4
White,Queens Pawn Opening Anti Torre Attack 3.Ne5,D02,0,7,3,10,0.3
White,Queens Pawn Opening Blackmar Diemer Euwe Defense,D00,0,0,1,1,1.0
White,Queens Pawn Opening Blackmar Diemer Euwe Duthilleul Gambit,D00,0,1,0,1,0.0
White,Queens Pawn Opening Blackmar Diemer Ryder Gambit,D00,0,1,0,1,0.0
White,Queens Pawn Opening Blackmar Diemer Ryder Tautvaisas Defense,D00,0,0,1,1,1.0
White,Queens Pawn Opening Blackmar Diemer Zeller Defense 4.f3 exf3 5.Qxf3 Bc8,D00,0,1,0,1,0.0
White,Queens Pawn Opening Blackmar Gambit,D00,1,0,1,2,0.5
White,Queens Pawn Opening Blackmar Gambit 2,D00,0,3,3,6,0.5
White,Queens Pawn Opening Chigorin Irish Gambit,D00,0,1,0,1,0.0
White,Queens Pawn Opening Chigorin Variation 2,D00,0,2,2,4,0.5
White,Queens Pawn Opening English Defense,A40,0,0,1,1,1.0
White,Queens Pawn Opening English Defense 3.Nc3 Bb4,A40,0,0,1,1,1.0
White,Queens Pawn Opening English Defense 3.Nc3 Bb7,A40,0,3,3,6,0.5
White,Queens Pawn Opening English Defense 3.Nc3 Bb7 4.Nf3 Bb4,A40,0,1,4,5,0.8
White,Queens Pawn Opening English Defense 3.Nc3 Bb7 4.Nf3 f5,A40,0,1,0,1,0.0
White,Queens Pawn Opening English Defense 3.Nf3,A40,0,0,1,1,1.0
White,Queens Pawn Opening English Defense 3.Nf3 Bb7,A40,0,1,2,3,0.6666666666666666
White,Queens Pawn Opening English Defense 3.Nf3 Bb7 4.Nc3,A40,0,5,3,8,0.375
White,Queens Pawn Opening English Defense 3.Nf3 Bb7 4.g3,A40,0,0,1,1,1.0
White,Queens Pawn Opening English Rat Defense,A41,0,1,0,1,0.0
White,Queens Pawn Opening English Rat Defense 3.Nc3,A41,0,1,0,1,0.0
White,Queens Pawn Opening English Rat Defense 3.Nc3 exd4 4.Qxd4,A41,0,0,1,1,1.0
White,Queens Pawn Opening English Rat Defense 3.Nc3 exd4 4.Qxd4 Nc6,A41,0,1,0,1,0.0
White,Queens Pawn Opening English Rat Defense 3.Nf3 Nc6,A41,0,1,0,1,0.0
White,Queens Pawn Opening English Rat Defense 3.Nf3 Nd7,A41,0,0,1,1,1.0
White,Queens Pawn Opening English Rat Defense 3.Nf3 Nd7 4.Nc3,A41,0,0,1,1,1.0
White,Queens Pawn Opening English Rat Defense 3.Nf3 Nd7 4.Nc3 c6,A41,0,1,0,1,0.0
White,Queens Pawn Opening English Rat Defense 3.Nf3 e4,A41,0,0,1,1,1.0
White,Queens Pawn Opening English Rat Defense 3.Nf3 exd4,A41,0,0,1,1,1.0
White,Queens Pawn Opening English Rat Defense 3.Nf3 exd4 4.Nxd4,A41,0,1,3,4,0.75
White,Queens Pawn Opening English Rat Defense 3.d5,A41,0,1,2,3,0.6666666666666666
White,Queens Pawn Opening English Rat Defense 3.dxe5,A41,1,2,1,4,0.25
White,Queens Pawn Opening Horwitz Defense,A40,1,1,11,13,0.8461538461538461
White,Queens Pawn Opening Horwitz Defense 2.Nf3,A40,2,16,16,34,0.47058823529411764
White,Queens Pawn Opening Horwitz Defense 2.Nf3 b6,A40,0,0,1,1,1.0
White,Queens Pawn Opening Horwitz Defense 2.Nf3 b6 3.g3 Bb7 4.Bg2,A40,0,3,3,6,0.5
White,Queens Pawn Opening Horwitz Defense 2.Nf3 c5,A40,1,2,2,5,0.4
White,Queens Pawn Opening Horwitz Defense 2.Nf3 c5 3.c4 cxd4 4.Nxd4,A40,0,1,1,2,0.5
White,Queens Pawn Opening Horwitz Defense 2.Nf3 c5 3.g3 Nc6 4.Bg2,A40,0,1,2,3,0.6666666666666666
White,Queens Pawn Opening Horwitz Defense 2.Nf3 c5 3.g3 cxd4 4.Nxd4,A40,0,2,2,4,0.5
White,Queens Pawn Opening Horwitz Defense 2.c4,A40,0,8,12,20,0.6
White,Queens Pawn Opening Horwitz Defense 2.c4 c5,A40,0,8,12,20,0.6
White,Queens Pawn Opening Horwitz Defense 2.g3 c5 3.Nf3,A40,0,1,0,1,0.0
White,Queens Pawn Opening Keres Transpositional Variation,E00,0,0,1,1,1.0
White,Queens Pawn Opening Krause Variation,D02,0,1,1,2,0.5
White,Queens Pawn Opening Krause Variation 3.c4,D02,0,1,3,4,0.75
White,Queens Pawn Opening Krause Variation 3.c4 cxd4,D02,0,2,0,2,0.0
White,Queens Pawn Opening Krause Variation 3.dxc5,D02,0,0,1,1,1.0
White,Queens Pawn Opening Krause Variation 3.e3 Nc6 4.c4,D02,0,0,1,1,1.0
White,Queens Pawn Opening Krause Variation 3.e3 Nc6 4.c4 e6 5.Nc3,D02,0,0,1,1,1.0
White,Queens Pawn Opening Krause Variation 3.e3 Nf6 4.c4,D02,0,1,0,1,0.0
White,Queens Pawn Opening Krause Variation 3.e3 Nf6 4.c4 cxd4 5.exd4,D02,0,0,1,1,1.0
White,Queens Pawn Opening Mikenas Defense 2.Nf3,A40,0,6,8,14,0.5714285714285714
White,Queens Pawn Opening Mikenas Defense 2.Nf3 d6,A40,0,2,2,4,0.5
White,Queens Pawn Opening Mikenas Defense 2.Nf3 d6 3.c4,A40,0,1,2,3,0.6666666666666666
White,Queens Pawn Opening Mikenas Defense 2.c4,A40,0,1,0,1,0.0
White,Queens Pawn Opening Mikenas Lithuanian Variation,A40,0,1,0,1,0.0
White,Queens Pawn Opening Mikenas Lithuanian Variation 4.e4,A40,0,0,1,1,1.0
White,Queens Pawn Opening Polish Defense,A40,0,0,1,1,1.0
White,Queens Pawn Opening Polish Defense 2.Nf3 Bb7,A40,0,1,1,2,0.5
White,Queens Pawn Opening Polish Defense 2.e4,A40,0,0,1,1,1.0
White,Queens Pawn Opening Pseudo Catalan Variation,D02,3,34,36,73,0.4931506849315068
White,Queens Pawn Opening Pseudo Catalan Variation 3,D02,1,15,37,53,0.6981132075471698
White,Queens Pawn Opening Rossolimo Variation 3.g3,A41,0,1,0,1,0.0
White,Queens Pawn Opening St George Defense 2.c4,A40,0,0,1,1,1.0
White,Queens Pawn Opening St George Defense 2.c4 b5,A40,0,0,2,2,1.0
White,Queens Pawn Opening Symmetrical Variation,D02,1,1,0,2,0.0
White,Queens Pawn Opening Symmetrical Variation 3.c3 e6,D02,0,0,1,1,1.0
White,Queens Pawn Opening Symmetrical Variation 3.c4,D02,0,4,11,15,0.7333333333333333
White,Queens Pawn Opening Symmetrical Variation 3.c4 c5,D02,0,1,0,1,0.0
White,Queens Pawn Opening Tartakower Variation,A41,0,12,9,21,0.42857142857142855
White,Queens Pawn Opening Tartakower Variation 2,A41,0,0,2,2,1.0
White,Queens Pawn Opening Torre Attack,D03,0,1,0,1,0.0
White,Queens Pawn Opening Torre Attack 3,D03,0,0,4,4,1.0
White,Queens Pawn Opening Wade Defense 3.c4 Bxf3 4.gxf3,A41,0,2,0,2,0.0
White,Queens Pawn Opening Wade Defense 3.e4 Nd7,A41,0,0,1,1,1.0
White,Queens Pawn Opening Zukertort Chigorin Variation 3.Bf4,D02,0,0,3,3,1.0
White,Queens Pawn Opening Zukertort Chigorin Variation 3.Bf4 Bf5,D02,0,0,1,1,1.0
White,Queens Pawn Opening Zukertort Chigorin Variation 3.Bf4 Bg4 4.e3 e6,D02,0,0,1,1,1.0
White,Queens Pawn Opening Zukertort Chigorin Variation 3.Bf4 Nf6,D02,0,4,0,4,0.0
White,Queens Pawn Opening Zukertort Chigorin Variation 3.e3 Bg4,D02,0,0,1,1,1.0
White,Queens Pawn Opening Zukertort Chigorin Variation 3.g3,D02,0,4,10,14,0.7142857142857143
White,Queens Pawn Opening Zukertort Variation,D02,1,16,22,39,0.5641025641025641
White,Queens Pawn Opening Zukertort Variation 2,D02,0,16,18,34,0.5294117647058824
White,Reti Opening,A04,1,63,78,142,0.5492957746478874
White,Reti Opening 1,A05,0,1,0,1,0.0
White,Reti Opening 1,A06,0,19,30,49,0.6122448979591837
White,Reti Opening Black Mustang Defense 2.c4,A04,0,1,1,2,0.5
White,Reti Opening Black Mustang Defense 2.c4 e5,A04,0,3,1,4,0.25
White,Reti Opening Black Mustang Defense 2.g3,A04,0,8,18,26,0.6923076923076923
White,Reti Opening Black Mustang Defense 2.g3 e5,A04,1,49,35,85,0.4117647058823529
White,Reti Opening Black Mustang Defense 2.g3 e5 3.d3,A04,0,9,5,14,0.35714285714285715
White,Reti Opening Black Mustang Defense 2.g3 e5 3.d3 d5,A04,0,0,2,2,1.0
White,Reti Opening Dutch Lisitsyn Rydel Bloodgood Gambit,A04,0,2,0,2,0.0
White,Reti Opening Dutch Variation,A04,1,4,5,10,0.5
White,Reti Opening Dutch Variation 2.g3,A04,0,2,1,3,0.3333333333333333
White,Reti Opening Dutch Variation 2.g3 Nf6 3.Bg2,A04,0,0,3,3,1.0
White,Reti Opening Dutch Variation 2.g3 Nf6 3.Bg2 d6,A04,0,1,1,2,0.5
White,Reti Opening Dutch Variation 2.g3 Nf6 3.Bg2 e6 4.O O,A04,0,0,3,3,1.0
White,Reti Opening Kings Indian Attack,A05,1,14,4,19,0.21052631578947367
White,Reti Opening Kings Indian Attack 2,A05,1,38,24,63,0.38095238095238093
White,Reti Opening Kings Indian Attack Spassky Variation 3.Bg2 Bb7 4.O O e6 5.d4,A05,0,0,1,1,1.0
White,Reti Opening Kings Indian Attack Symmetrical Defense,A05,0,3,2,5,0.4
White,Reti Opening Kings Indian Attack Symmetrical Defense 3.Bg2 Bg7,A05,1,1,1,3,0.3333333333333333
White,Reti Opening Kings Indian Attack Symmetrical Defense 3.Bg2 Bg7 4.O O,A05,0,2,0,2,0.0
White,Reti Opening Kings Indian Attack Symmetrical Defense 3.Bg2 Bg7 4.O O d5 5.c4,A15,0,1,0,1,0.0
White,Reti Opening Kingside Fianchetto Variation,A04,1,5,3,9,0.3333333333333333
White,Reti Opening Kingside Fianchetto Variation 2.c4 Bg7 3.Nc3 c5,A04,0,1,0,1,0.0
White,Reti Opening Kingside Fianchetto Variation 2.c4 Bg7 3.g3,A04,0,0,1,1,1.0
White,Reti Opening Kingside Fianchetto Variation 2.e4 Bg7,A04,1,0,1,2,0.5
White,Reti Opening Kingside Fianchetto Variation 2.g3,A04,0,5,3,8,0.375
White,Reti Opening Kingside Fianchetto Variation 2.g3 Bg7 3.Bg2,A04,0,20,16,36,0.4444444444444444
White,Reti Opening Kingside Fianchetto Variation 2.g3 Bg7 3.Bg2 d6 4.O O,A04,0,4,4,8,0.5
White,Reti Opening Kingside Fianchetto Variation 2.g3 Bg7 3.Bg2 e5 4.O O,A04,0,0,2,2,1.0
White,Reti Opening Kingside Fianchetto Variation 2.g3 Bg7 3.d4,A04,0,3,4,7,0.5714285714285714
White,Reti Opening Old Indian Attack,A06,0,2,1,3,0.3333333333333333
White,Reti Opening Pirc Invitation 2.c4,A04,0,1,3,4,0.75
White,Reti Opening Pirc Invitation 2.c4 e5,A04,0,0,1,1,1.0
White,Reti Opening Pirc Invitation 2.g3,A04,1,19,16,36,0.4444444444444444
White,Reti Opening Pirc Invitation 2.g3 e5,A04,0,0,1,1,1.0
White,Reti Opening Pirc Invitation 2.g3 e5 3.Bg2,A04,1,27,24,52,0.46153846153846156
White,Reti Opening Pirc Invitation 2.g3 e5 3.Bg2 f5,A04,0,3,4,7,0.5714285714285714
White,Reti Opening Pirc Invitation 2.g3 e5 3.d3,A04,1,3,3,7,0.42857142857142855
White,Reti Opening Pirc Invitation 2.g3 e5 3.d3 f5 4.Bg2,A04,0,1,1,2,0.5
White,Reti Opening Pirc Invitation 2.g3 g6 3.Bg2,A04,0,0,2,2,1.0
White,Reti Opening Queens Gambit Invitation,A04,1,1,0,2,0.0
White,Reti Opening Queens Gambit Invitation 2.g3,A04,3,27,40,70,0.5714285714285714
White,Reti Opening Queens Gambit Invitation 2.g3 b6 3.Bg2,A04,0,1,2,3,0.6666666666666666
White,Reti Opening Queens Gambit Invitation 2.g3 b6 3.Bg2 Bb7 4.O O,A04,2,12,17,31,0.5483870967741935
White,Reti Opening Queens Gambit Invitation 2.g3 b6 3.Bg2 Bb7 4.c4,A04,0,1,0,1,0.0
White,Reti Opening Queens Gambit Invitation 2.g3 c5 3.Bg2,A04,1,12,23,36,0.6388888888888888
White,Reti Opening Queens Gambit Invitation 2.g3 d5 3.Bg2 c5,A04,1,1,0,2,0.0
White,Reti Opening Queens Gambit Invitation 2.g3 d5 3.Bg2 c5 4.O O,A04,1,3,4,8,0.5
White,Reti Opening Queens Gambit Invitation 2.g3 f5 3.Bg2,A04,0,2,1,3,0.3333333333333333
White,Reti Opening Queenside Fianchetto Variation,A04,0,10,11,21,0.5238095238095238
White,Reti Opening Queenside Fianchetto Variation 2.d4,A04,0,3,2,5,0.4
White,Reti Opening Queenside Fianchetto Variation 2.d4 Bb7,A04,0,3,2,5,0.4
White,Reti Opening Queenside Fianchetto Variation 2.d4 Bb7 3.c4,A04,0,5,7,12,0.5833333333333334
White,Reti Opening Queenside Fianchetto Variation 2.e4 Bb7,A04,0,6,0,6,0.0
White,Reti Opening Queenside Fianchetto Variation 2.e4 Bb7 3.Nc3,A04,0,2,1,3,0.3333333333333333
White,Reti Opening Queenside Fianchetto Variation 2.e4 Bb7 3.Nc3 e6,A04,0,1,0,1,0.0
White,Reti Opening Queenside Fianchetto Variation 2.g3,A04,0,2,0,2,0.0
White,Reti Opening Queenside Fianchetto Variation 2.g3 Bb7,A04,0,1,0,1,0.0
White,Reti Opening Queenside Fianchetto Variation 2.g3 Bb7 3.Bg2,A04,0,13,20,33,0.6060606060606061
White,Reti Opening Queenside Fianchetto Variation 2.g3 Bb7 3.Bg2 g6,A04,0,0,2,2,1.0
White,Reti Opening Queenside Fianchetto Variation 2.g3 Bb7 3.Bg2 g6 4.O O,A04,0,1,1,2,0.5
White,Reti Opening Quiet System 2,A04,0,0,1,1,1.0
White,Reti Opening Reti Gambit,A09,0,4,4,8,0.5
White,Reti Opening Reti Gambit Accepted,A09,1,9,13,23,0.5652173913043478
White,Reti Opening Reti Gambit Accepted 3.Qa4,A09,0,1,0,1,0.0
White,Reti Opening Reti Gambit Accepted 3.e3,A09,0,0,3,3,1.0
White,Reti Opening Reti Gambit Accepted 3.e3 Nf6 4.Bxc4,A09,0,1,0,1,0.0
White,Reti Opening Reti Gambit Declined Advance Variation,A09,0,14,8,22,0.36363636363636365
White,Reti Opening Reti Gambit Declined Advance Variation 3.d3,A09,0,3,2,5,0.4
White,Reti Opening Reti Gambit Declined Advance Variation 3.g3,A09,0,0,1,1,1.0
White,Reti Opening Reti Gambit Declined Advance Variation 3.g3 Nc6 4.Bg2,A09,0,1,0,1,0.0
White,Reti Opening Reti Gambit Declined Advance Variation 3.g3 Nc6 4.Bg2 e5,A09,0,1,0,1,0.0
White,Reti Opening Reti Gambit Declined Advance Variation 3.g3 Nc6 4.d3 e5 5.Bg2,A09,0,2,2,4,0.5
White,Reti Opening Reti Gambit Declined Advance Variation 3.g3 c5 4.Bg2 Nc6,A09,0,1,0,1,0.0
White,Reti Opening Reti Gambit Declined Advance Variation 3.g3 c5 4.Bg2 Nc6 5.O O,A09,0,1,1,2,0.5
White,Reti Opening Reti Gambit Declined Advance Variation 3.g3 c5 4.Bg2 Nc6 5.d3,A09,0,1,2,3,0.6666666666666666
White,Reti Opening Reti Gambit Declined Advance Variation 3.g3 g6 4.Bg2 Bg7 5.d3,A09,0,2,0,2,0.0
White,Reti Opening Sicilian Invitation,A04,4,35,23,62,0.3709677419354839
White,Reti Opening Sicilian Invitation 2.d4 cxd4 3.Nxd4,A04,1,14,5,20,0.25
White,Reti Opening Sicilian Invitation 2.d4 cxd4 3.Nxd4 d5,A04,0,2,1,3,0.3333333333333333
White,Reti Opening Sicilian Invitation 2.d4 cxd4 3.Nxd4 d5 4.g3,A04,0,2,1,3,0.3333333333333333
White,Reti Opening Sicilian Invitation 2.g3,A04,1,18,17,36,0.4722222222222222
White,Reti Opening Sicilian Invitation 2.g3 Nc6 3.Bg2,A04,3,17,10,30,0.3333333333333333
White,Reti Opening Sicilian Invitation 2.g3 Nc6 3.Bg2 e5 4.O O,A04,0,5,4,9,0.4444444444444444
White,Reti Opening Sicilian Invitation 2.g3 Nc6 3.Bg2 g6 4.O O,A04,0,0,1,1,1.0
White,Reti Opening Sicilian Invitation 2.g3 Nc6 3.Bg2 g6 4.d4,A04,0,0,1,1,1.0
White,Reti Opening Sicilian Invitation 2.g3 Nc6 3.d4 cxd4 4.Nxd4,A04,0,1,4,5,0.8
White,Reti Opening Sicilian Invitation 2.g3 b6 3.Bg2,A04,0,0,1,1,1.0
White,Reti Opening Sicilian Invitation 2.g3 b6 3.Bg2 Bb7 4.O O,A04,1,1,0,2,0.0
White,Reti Opening Sicilian Invitation 2.g3 g6 3.Bg2 Bg7 4.O O,A04,0,1,1,2,0.5
White,Reti Opening Sicilian Invitation 2.g3 g6 3.Bg2 Bg7 4.d4,A04,0,0,1,1,1.0
White,Reti Opening Slav Invitation,A04,0,1,0,1,0.0
White,Reti Opening Slav Invitation 2.g3,A04,1,4,4,9,0.4444444444444444
White,Reti Opening Ware Defense,A04,0,1,2,3,0.6666666666666666
White,Richter Veresov Attack Two Knights System 4,D00,0,0,1,1,1.0
White,Ruy Lopez Opening Old Steinitz Defense,C62,1,0,0,1,0.0
White,Saragossa Opening 1,A00,0,1,1,2,0.5
White,Scandinavian Defense,B01,0,14,15,29,0.5172413793103449
White,Scandinavian Defense 2.e5,B01,0,1,0,1,0.0
White,Scandinavian Defense Mieses Kotrc Variation 3.Nc3 Qd8 4.Nf3,B01,0,1,0,1,0.0
